hhcode,Province,Region,PSU,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
2711101415,Punjab,Rural,27111014,No,No,No,No,No,No,No,No
2711101416,Punjab,Rural,27111014,No,No,No,No,No,No,No,No
2711200301,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200302,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200303,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200304,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200305,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200306,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200307,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200308,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200309,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200310,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200312,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200313,Punjab,Rural,27112003,Yes,Yes,No,No,No,No,No,No
2711200314,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200315,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200316,Punjab,Rural,27112003,No,No,No,No,No,No,No,No
2711200701,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200702,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200703,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200704,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200705,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200706,Punjab,Rural,27112007,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2711200707,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200708,Punjab,Rural,27112007,Yes,Yes,Yes,No,No,No,No,98
2711200709,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200710,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200711,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200712,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200713,Punjab,Rural,27112007,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2711200714,Punjab,Rural,27112007,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2711200715,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711200716,Punjab,Rural,27112007,No,No,No,No,No,No,No,No
2711201101,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201102,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201103,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201104,Punjab,Rural,27112011,Yes,Yes,98,No,No,No,No,No
2711201105,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201106,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201107,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201108,Punjab,Rural,27112011,Yes,Yes,No,No,No,No,No,No
2711201109,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201110,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201111,Punjab,Rural,27112011,No,No,No,No,Yes,No,No,No
2711201112,Punjab,Rural,27112011,No,No,No,Yes,Yes,No,No,No
2711201113,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201114,Punjab,Rural,27112011,Yes,Yes,Yes,Yes,Yes,No,No,No
2711201115,Punjab,Rural,27112011,No,No,No,Yes,No,Yes,No,No
2711201116,Punjab,Rural,27112011,No,No,No,No,No,No,No,No
2711201501,Punjab,Rural,27112015,No,No,No,No,Yes,No,No,No
2711201502,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201503,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201504,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201505,Punjab,Rural,27112015,No,No,No,Yes,Yes,No,No,No
2711201506,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201507,Punjab,Rural,27112015,98,98,No,No,No,No,No,No
2711201508,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201509,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201510,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201511,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201512,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201513,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201514,Punjab,Rural,27112015,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2711201515,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711201516,Punjab,Rural,27112015,No,No,No,No,No,No,No,No
2711300401,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300402,Punjab,Rural,27113004,No,No,No,No,No,No,No,No
2711300403,Punjab,Rural,27113004,No,No,No,No,No,No,No,No
2711300404,Punjab,Rural,27113004,No,No,Yes,No,No,No,No,No
2711300405,Punjab,Rural,27113004,No,No,No,No,No,No,No,No
2711300406,Punjab,Rural,27113004,No,Yes,Yes,Yes,Yes,Yes,No,No
2711300407,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300408,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300409,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300410,Punjab,Rural,27113004,No,Yes,Yes,No,Yes,No,No,No
2711300411,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300412,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300413,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300414,Punjab,Rural,27113004,No,Yes,Yes,Yes,Yes,No,No,No
2711300415,Punjab,Rural,27113004,No,Yes,Yes,No,No,No,No,No
2711300416,Punjab,Rural,27113004,No,Yes,Yes,Yes,Yes,No,No,No
2711300801,Punjab,Rural,27113008,No,No,No,No,No,No,No,No
2711300802,Punjab,Rural,27113008,Yes,Yes,No,No,No,No,No,No
2711300803,Punjab,Rural,27113008,No,No,No,No,No,No,No,No
2711300804,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,No,No
2711300805,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,No,No
2711300806,Punjab,Rural,27113008,No,No,No,No,No,No,No,No
2711300807,Punjab,Rural,27113008,No,No,No,No,No,No,No,No
2711300808,Punjab,Rural,27113008,No,No,No,No,No,No,No,No
2711300809,Punjab,Rural,27113008,Yes,Yes,Yes,Yes,No,No,No,No
2711300810,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,No,No
2711300811,Punjab,Rural,27113008,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
2711300812,Punjab,Rural,27113008,No,Yes,Yes,No,No,No,No,No
2711300813,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,No,No
2711300814,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,98,98
2711300815,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,No,No
2711300816,Punjab,Rural,27113008,Yes,Yes,Yes,No,No,No,No,No
2711301201,Punjab,Rural,27113012,No,Yes,Yes,No,No,No,No,No
2711301202,Punjab,Rural,27113012,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2711301203,Punjab,Rural,27113012,No,No,No,No,No,No,No,No
2711301204,Punjab,Rural,27113012,No,Yes,Yes,No,Yes,No,No,No
2711301205,Punjab,Rural,27113012,Yes,Yes,No,No,No,No,No,No
2711301206,Punjab,Rural,27113012,Yes,Yes,Yes,No,No,No,No,No
2711301207,Punjab,Rural,27113012,Yes,Yes,Yes,No,No,No,No,No
2711301208,Punjab,Rural,27113012,Yes,Yes,Yes,No,No,No,No,No
2711301209,Punjab,Rural,27113012,Yes,Yes,Yes,No,Yes,No,No,No
2711301210,Punjab,Rural,27113012,No,No,No,No,No,No,No,No
2711301211,Punjab,Rural,27113012,Yes,Yes,Yes,Yes,Yes,No,No,No
2711301212,Punjab,Rural,27113012,No,No,No,No,No,No,No,No
2711301213,Punjab,Rural,27113012,Yes,Yes,Yes,Yes,No,No,Yes,No
2711301214,Punjab,Rural,27113012,No,No,No,No,No,No,No,No
2711301215,Punjab,Rural,27113012,No,Yes,Yes,No,No,No,No,No
2711301216,Punjab,Rural,27113012,Yes,Yes,Yes,No,No,No,No,No
2711301601,Punjab,Rural,27113016,Yes,Yes,Yes,No,Yes,No,No,No
2711301602,Punjab,Rural,27113016,No,No,No,No,No,No,No,No
2711301603,Punjab,Rural,27113016,No,Yes,Yes,No,No,No,No,No
2711301604,Punjab,Rural,27113016,No,No,No,No,No,No,No,No
2711301605,Punjab,Rural,27113016,No,Yes,Yes,No,No,No,No,No
2711301606,Punjab,Rural,27113016,No,Yes,Yes,No,No,No,No,No
2711301607,Punjab,Rural,27113016,No,No,No,No,No,No,No,No
2711301608,Punjab,Rural,27113016,No,Yes,Yes,No,Yes,No,No,No
2711301609,Punjab,Rural,27113016,No,Yes,Yes,No,No,No,No,No
2711301610,Punjab,Rural,27113016,No,Yes,Yes,Yes,Yes,Yes,No,No
2711301611,Punjab,Rural,27113016,No,Yes,Yes,Yes,Yes,Yes,No,No
2711301612,Punjab,Rural,27113016,No,Yes,Yes,No,Yes,No,No,No
2711301613,Punjab,Rural,27113016,No,Yes,Yes,Yes,Yes,Yes,No,No
2711301614,Punjab,Rural,27113016,No,No,No,No,No,No,No,No
2711301615,Punjab,Rural,27113016,No,No,No,No,No,No,No,No
2711301616,Punjab,Rural,27113016,No,Yes,Yes,No,No,No,No,No
2711400101,Punjab,Rural,27114001,No,Yes,Yes,No,No,No,No,No
2711400102,Punjab,Rural,27114001,No,Yes,Yes,No,No,No,No,No
2711400103,Punjab,Rural,27114001,No,Yes,Yes,No,No,No,No,No
2711400104,Punjab,Rural,27114001,No,Yes,Yes,No,No,No,No,No
2711400105,Punjab,Rural,27114001,No,Yes,Yes,No,No,No,No,No
2711400106,Punjab,Rural,27114001,No,Yes,Yes,Yes,Yes,Yes,No,No
2711400107,Punjab,Rural,27114001,No,Yes,No,No,No,No,No,No
2711400108,Punjab,Rural,27114001,No,No,No,No,No,No,No,No
2711400109,Punjab,Rural,27114001,Yes,Yes,Yes,No,No,No,No,No
2711400110,Punjab,Rural,27114001,Yes,Yes,Yes,No,No,No,No,No
2711400111,Punjab,Rural,27114001,Yes,Yes,Yes,No,No,No,No,No
2711400112,Punjab,Rural,27114001,Yes,Yes,Yes,No,No,No,No,No
2711400113,Punjab,Rural,27114001,No,No,No,No,No,No,No,No
2711400114,Punjab,Rural,27114001,No,No,No,No,No,No,No,No
2711400115,Punjab,Rural,27114001,Yes,Yes,Yes,No,No,No,No,No
2711400116,Punjab,Rural,27114001,No,No,No,No,No,No,No,No
2711400501,Punjab,Rural,27114005,No,Yes,Yes,Yes,No,No,No,No
2711400502,Punjab,Rural,27114005,No,Yes,Yes,Yes,Yes,No,No,No
2711400503,Punjab,Rural,27114005,No,Yes,Yes,No,Yes,No,No,No
2711400504,Punjab,Rural,27114005,No,Yes,Yes,No,Yes,No,No,No
2711400505,Punjab,Rural,27114005,No,Yes,Yes,Yes,No,No,No,No
2711400506,Punjab,Rural,27114005,No,Yes,Yes,No,No,No,No,No
2711400507,Punjab,Rural,27114005,Yes,Yes,Yes,Yes,Yes,No,No,No
2711400508,Punjab,Rural,27114005,No,Yes,Yes,No,No,No,No,No
2711400509,Punjab,Rural,27114005,Yes,Yes,Yes,No,No,No,No,No
2711400510,Punjab,Rural,27114005,Yes,Yes,Yes,No,No,No,No,No
2711400511,Punjab,Rural,27114005,No,No,No,No,No,No,No,No
2711400512,Punjab,Rural,27114005,Yes,Yes,Yes,No,No,No,No,No
2711400513,Punjab,Rural,27114005,Yes,Yes,Yes,No,No,No,No,No
2711400514,Punjab,Rural,27114005,No,No,No,No,No,No,No,No
2711400515,Punjab,Rural,27114005,No,No,No,No,No,No,No,No
2711400516,Punjab,Rural,27114005,Yes,Yes,Yes,No,No,No,No,No
2711400901,Punjab,Rural,27114009,Yes,Yes,Yes,No,No,No,No,No
2711400902,Punjab,Rural,27114009,Yes,Yes,Yes,No,No,No,No,No
2711400903,Punjab,Rural,27114009,Yes,Yes,Yes,No,No,No,No,No
2711400904,Punjab,Rural,27114009,Yes,Yes,Yes,No,No,No,No,No
2711400905,Punjab,Rural,27114009,No,No,No,No,No,No,No,No
2711400906,Punjab,Rural,27114009,No,No,No,No,No,No,No,No
2711400907,Punjab,Rural,27114009,No,No,No,No,No,No,No,No
2711400908,Punjab,Rural,27114009,No,No,No,No,No,No,No,No
2711400909,Punjab,Rural,27114009,No,Yes,Yes,No,Yes,No,No,No
2711400910,Punjab,Rural,27114009,No,Yes,Yes,No,No,No,No,No
2711400911,Punjab,Rural,27114009,No,Yes,Yes,No,No,No,No,No
2711400912,Punjab,Rural,27114009,No,Yes,Yes,No,No,No,No,No
2711400913,Punjab,Rural,27114009,No,No,No,No,No,No,No,No
2711400914,Punjab,Rural,27114009,No,Yes,Yes,Yes,Yes,No,No,No
2711400915,Punjab,Rural,27114009,No,Yes,Yes,No,No,No,No,No
2711400916,Punjab,Rural,27114009,No,Yes,Yes,Yes,Yes,No,No,No
2711401301,Punjab,Rural,27114013,Yes,Yes,Yes,No,No,No,No,No
2711401302,Punjab,Rural,27114013,Yes,Yes,Yes,No,No,No,No,No
2711401303,Punjab,Rural,27114013,Yes,Yes,No,No,No,No,No,No
2711401304,Punjab,Rural,27114013,Yes,Yes,Yes,No,Yes,No,No,No
2711401305,Punjab,Rural,27114013,Yes,Yes,Yes,Yes,Yes,No,No,No
2711401306,Punjab,Rural,27114013,No,No,No,No,No,No,No,No
2711401307,Punjab,Rural,27114013,No,Yes,No,No,No,No,No,No
2711401308,Punjab,Rural,27114013,No,No,No,No,No,No,No,No
2711401309,Punjab,Rural,27114013,Yes,Yes,Yes,No,No,No,No,No
2711401310,Punjab,Rural,27114013,Yes,Yes,Yes,Yes,No,No,No,No
2711401311,Punjab,Rural,27114013,Yes,Yes,Yes,Yes,Yes,No,No,No
2711401312,Punjab,Rural,27114013,No,Yes,Yes,No,No,No,No,No
2711401313,Punjab,Rural,27114013,Yes,Yes,No,No,No,No,No,No
2711401314,Punjab,Rural,27114013,No,No,No,No,No,No,No,No
2711401315,Punjab,Rural,27114013,Yes,Yes,Yes,Yes,Yes,No,No,No
2711401316,Punjab,Rural,27114013,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721100201,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100202,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100203,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100204,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100205,Punjab,Rural,27211002,No,Yes,Yes,No,Yes,No,No,No
2721100206,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100207,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100208,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100209,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100210,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100211,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100212,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100213,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100214,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100215,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100216,Punjab,Rural,27211002,No,No,No,No,No,No,No,No
2721100601,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100602,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100604,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100605,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100606,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100607,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100608,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100609,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100610,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100611,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100612,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100613,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100614,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100615,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721100616,Punjab,Rural,27211006,No,No,No,No,No,No,No,No
2721101001,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101002,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101003,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101004,Punjab,Rural,27211010,Yes,Yes,Yes,Yes,No,No,No,Yes
2721101005,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101006,Punjab,Rural,27211010,Yes,Yes,No,No,No,Yes,No,No
2721101007,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101008,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101009,Punjab,Rural,27211010,No,Yes,No,No,No,No,No,No
2721101010,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101011,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101012,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101013,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101014,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101015,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101016,Punjab,Rural,27211010,No,No,No,No,No,No,No,No
2721101401,Punjab,Rural,27211014,No,No,No,Yes,Yes,No,No,No
2721101403,Punjab,Rural,27211014,No,No,No,No,No,No,No,No
2721101404,Punjab,Rural,27211014,No,No,No,Yes,Yes,Yes,No,No
2721101405,Punjab,Rural,27211014,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721101406,Punjab,Rural,27211014,No,No,Yes,No,No,No,No,No
2721101407,Punjab,Rural,27211014,No,No,Yes,Yes,No,No,No,No
2721101408,Punjab,Rural,27211014,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721101409,Punjab,Rural,27211014,No,No,No,No,No,No,No,No
2721101410,Punjab,Rural,27211014,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2721101411,Punjab,Rural,27211014,No,No,No,No,Yes,No,No,No
2721101412,Punjab,Rural,27211014,No,No,No,No,Yes,No,No,No
2721101413,Punjab,Rural,27211014,No,No,No,No,No,No,No,No
2721101414,Punjab,Rural,27211014,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721101415,Punjab,Rural,27211014,Yes,Yes,Yes,No,No,No,No,No
2721101416,Punjab,Rural,27211014,No,No,No,No,No,No,No,No
2721200301,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200302,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200303,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200304,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200305,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200306,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200307,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200308,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200309,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200310,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200311,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200312,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200313,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200314,Punjab,Rural,27212003,No,No,No,Yes,Yes,Yes,No,No
2721200315,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200316,Punjab,Rural,27212003,No,No,No,No,No,No,No,No
2721200701,Punjab,Rural,27212007,No,Yes,Yes,Yes,Yes,No,Yes,No
2721200702,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200703,Punjab,Rural,27212007,No,No,Yes,Yes,Yes,Yes,No,No
2721200704,Punjab,Rural,27212007,No,No,Yes,No,Yes,No,No,No
2721200705,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200706,Punjab,Rural,27212007,No,No,Yes,Yes,Yes,No,No,No
2721200707,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200708,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200709,Punjab,Rural,27212007,No,No,Yes,Yes,Yes,Yes,No,No
2721200710,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200711,Punjab,Rural,27212007,No,Yes,Yes,Yes,No,No,No,No
2721200712,Punjab,Rural,27212007,No,Yes,Yes,Yes,Yes,No,No,No
2721200713,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200714,Punjab,Rural,27212007,No,Yes,Yes,No,No,No,No,No
2721200715,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721200716,Punjab,Rural,27212007,No,No,No,No,No,No,No,No
2721201101,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201102,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201103,Punjab,Rural,27212011,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721201104,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201105,Punjab,Rural,27212011,Yes,Yes,Yes,No,No,No,No,No
2721201106,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201107,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201108,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201109,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201110,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201111,Punjab,Rural,27212011,No,No,No,No,Yes,No,No,No
2721201112,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201113,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201114,Punjab,Rural,27212011,Yes,99,No,No,No,No,No,No
2721201115,Punjab,Rural,27212011,No,No,No,No,No,No,No,No
2721201116,Punjab,Rural,27212011,No,No,No,No,Yes,No,No,No
2721201501,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201502,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201503,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201504,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201505,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201506,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201507,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201508,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201509,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201510,Punjab,Rural,27212015,No,No,No,Yes,Yes,Yes,No,No
2721201511,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201512,Punjab,Rural,27212015,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2721201513,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201514,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201515,Punjab,Rural,27212015,No,No,No,No,No,No,No,No
2721201516,Punjab,Rural,27212015,No,No,No,Yes,Yes,Yes,No,No
2721300401,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721300403,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721300404,Punjab,Rural,27213004,Yes,Yes,Yes,No,No,No,No,No
2721300405,Punjab,Rural,27213004,Yes,Yes,Yes,No,No,No,No,No
2721300406,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,Yes,No,No,No
2721300407,Punjab,Rural,27213004,Yes,Yes,Yes,No,No,Yes,Yes,Yes
2721300408,Punjab,Rural,27213004,No,No,No,No,No,No,No,No
2721300409,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,Yes,No,No,No
2721300410,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721300411,Punjab,Rural,27213004,Yes,Yes,No,No,No,No,No,98
2721300412,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,No,No,98,98
2721300413,Punjab,Rural,27213004,Yes,Yes,Yes,No,No,No,No,No
2721300414,Punjab,Rural,27213004,No,No,No,No,No,No,No,No
2721300415,Punjab,Rural,27213004,Yes,Yes,Yes,Yes,No,No,98,98
2721300416,Punjab,Rural,27213004,No,Yes,Yes,No,No,No,No,No
2721300801,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300802,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300803,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300804,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300805,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300806,Punjab,Rural,27213008,No,Yes,Yes,Yes,Yes,No,No,No
2721300807,Punjab,Rural,27213008,No,Yes,Yes,No,Yes,No,No,No
2721300808,Punjab,Rural,27213008,No,Yes,Yes,Yes,Yes,No,No,No
2721300809,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300810,Punjab,Rural,27213008,No,Yes,Yes,Yes,No,No,No,No
2721300811,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300812,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300813,Punjab,Rural,27213008,No,No,No,No,No,No,No,No
2721300814,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300815,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721300816,Punjab,Rural,27213008,No,Yes,Yes,No,No,No,No,No
2721301201,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301202,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301203,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301204,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301205,Punjab,Rural,27213012,No,No,No,No,No,No,No,No
2721301206,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301207,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301208,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301209,Punjab,Rural,27213012,No,No,No,No,No,No,No,No
2721301210,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301211,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301212,Punjab,Rural,27213012,No,Yes,Yes,Yes,Yes,No,No,No
2721301213,Punjab,Rural,27213012,No,Yes,Yes,Yes,Yes,No,No,No
2721301214,Punjab,Rural,27213012,No,No,No,No,No,No,No,No
2721301215,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301216,Punjab,Rural,27213012,No,Yes,Yes,No,No,No,No,No
2721301601,Punjab,Rural,27213016,No,No,No,No,No,No,No,No
2721301602,Punjab,Rural,27213016,No,No,No,No,No,No,No,No
2721301603,Punjab,Rural,27213016,No,No,No,No,No,No,No,No
2721301604,Punjab,Rural,27213016,Yes,Yes,Yes,No,Yes,No,No,No
2721301605,Punjab,Rural,27213016,No,No,No,No,No,No,No,No
2721301606,Punjab,Rural,27213016,No,No,No,No,No,No,No,No
2721301607,Punjab,Rural,27213016,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2721301608,Punjab,Rural,27213016,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
